Fsm,No_of_testcases,No_of_threads,Time taken,Execution GPU Optimised,Total GPU Optimised,Execution GPU Unoptimised,Total GPU Unoptimised
runesofmagic.test,262144,8,92.805222,17.620352,81.979452,76.722528,161.384768
runesofmagic.test,262144,4,148.035546,17.620352,81.979452,76.722528,161.384768
runesofmagic.test,262144,1,329.989304,17.620352,81.979452,76.722528,161.384768
runesofmagic.test,131072,32,16.053194,5.617984,40.977228,35.777568,76.694256
runesofmagic.test,131072,8,23.892336,5.617984,40.977228,35.777568,76.694256
runesofmagic.test,131072,4,37.471678,5.617984,40.977228,35.777568,76.694256
runesofmagic.test,131072,1,130.65985,5.617984,40.977228,35.777568,76.694256
runesofmagic.test,65536,32,5.843214,3.093856,31.972991,17.413952,33.842008
runesofmagic.test,65536,8,10.040544,3.093856,31.972991,17.413952,33.842008
runesofmagic.test,65536,4,22.732617,3.093856,31.972991,17.413952,33.842008
runesofmagic.test,65536,1,46.98987,3.093856,31.972991,17.413952,33.842008
runesofmagic.test,16384,32,1.12333,0.570528,4.516924,5.59312,9.293937
runesofmagic.test,16384,8,2.282977,0.570528,4.516924,5.59312,9.293937
runesofmagic.test,16384,4,4.079438,0.570528,4.516924,5.59312,9.293937
runesofmagic.test,16384,1,10.150962,0.570528,4.516924,5.59312,9.293937
runesofmagic.test,4096,32,4.25034,0.39136,1.782703,1.8856,3.176806
runesofmagic.test,4096,8,0.59456,0.39136,1.782703,1.8856,3.176806
runesofmagic.test,4096,4,1.078771,0.39136,1.782703,1.8856,3.176806
runesofmagic.test,4096,1,1.966805,0.39136,1.782703,1.8856,3.176806
runesofmagic.test,256,32,0.02235,0.363744,0.678859,1.534432,1.890467
runesofmagic.test,256,8,0.033384,0.363744,0.678859,1.534432,1.890467
runesofmagic.test,256,4,0.059016,0.363744,0.678859,1.534432,1.890467
runesofmagic.test,256,1,0.165175,0.363744,0.678859,1.534432,1.890467
sip.test,30,32,4.438005,0.112768,0.443982,0.156672,0.421354
sip.test,30,8,0.006426,0.112768,0.443982,0.156672,0.421354
sip.test,30,4,0.006915,0.112768,0.443982,0.156672,0.421354
sip.test,30,1,0.005447,0.112768,0.443982,0.156672,0.421354
skypetoskype.test,832620,32,713.896051,386.562976,689.026282,3226.178496,3497.561684
skypetoskype.test,832620,8,1867.839738,386.562976,689.026282,3226.178496,3497.561684
skypetoskype.test,832620,4,3003.998587,386.562976,689.026282,3226.178496,3497.561684
skypetoskype.test,832620,1,6104.65612,386.562976,689.026282,3226.178496,3497.561684
skypetoskype.test,524288,32,284.271383,119.108736,252.450929,225.109408,360.449059
skypetoskype.test,524288,8,546.056061,119.108736,252.450929,225.109408,360.449059
skypetoskype.test,524288,4,1215.583878,119.108736,252.450929,225.109408,360.449059
skypetoskype.test,524288,1,2067.904248,119.108736,252.450929,225.109408,360.449059
skypetoskype.test,262144,32,71.689434,28.620896,96.414908,84.731008,181.027741
skypetoskype.test,262144,8,141.64296,28.620896,96.414908,84.731008,181.027741
skypetoskype.test,262144,4,238.312858,28.620896,96.414908,84.731008,181.027741
skypetoskype.test,262144,1,511.321821,28.620896,96.414908,84.731008,181.027741
skypetoskype.test,131072,32,21.559214,10.703168,50.409524,37.585632,77.9477
skypetoskype.test,131072,8,39.396786,10.703168,50.409524,37.585632,77.9477
skypetoskype.test,131072,4,77.651806,10.703168,50.409524,37.585632,77.9477
skypetoskype.test,131072,1,199.564992,10.703168,50.409524,37.585632,77.9477
skypetoskype.test,65536,32,10.413777,7.215744,23.460228,17.123296,34.10929
skypetoskype.test,65536,8,11.924867,7.215744,23.460228,17.123296,34.10929
skypetoskype.test,65536,4,16.934942,7.215744,23.460228,17.123296,34.10929
skypetoskype.test,65536,1,40.4875,7.215744,23.460228,17.123296,34.10929
skypetoskype.test,16384,32,5.246977,6.6736,10.555835,5.430848,9.354769
skypetoskype.test,16384,8,3.779121,6.6736,10.555835,5.430848,9.354769
skypetoskype.test,16384,4,5.420743,6.6736,10.555835,5.430848,9.354769
skypetoskype.test,16384,1,13.715601,6.6736,10.555835,5.430848,9.354769
skypetoskype.test,4096,32,3.105918,6.637696,8.0428,5.077152,6.528426
skypetoskype.test,4096,8,2.172139,6.637696,8.0428,5.077152,6.528426
skypetoskype.test,4096,4,2.063465,6.637696,8.0428,5.077152,6.528426
skypetoskype.test,4096,1,2.917416,6.637696,8.0428,5.077152,6.528426
skypetoskype.test,256,32,0.027447,0.361856,0.790325,1.477472,1.794156
skypetoskype.test,256,8,0.045886,0.361856,0.790325,1.477472,1.794156
skypetoskype.test,256,4,0.078362,0.361856,0.790325,1.477472,1.794156
skypetoskype.test,256,1,0.129067,0.361856,0.790325,1.477472,1.794156
smtp.test,19700,32,5.209683,0.473312,4.946729,1.735392,5.869053
smtp.test,19700,8,2.647269,0.473312,4.946729,1.735392,5.869053
smtp.test,19700,4,4.33841,0.473312,4.946729,1.735392,5.869053
smtp.test,19700,1,8.655659,0.473312,4.946729,1.735392,5.869053
smtp.test,16384,32,0.871971,0.390912,3.982149,1.13552,6.110566
smtp.test,16384,8,1.903389,0.390912,3.982149,1.13552,6.110566
smtp.test,16384,4,3.590059,0.390912,3.982149,1.13552,6.110566
smtp.test,16384,1,6.839083,0.390912,3.982149,1.13552,6.110566
smtp.test,4096,32,4.53243,0.210656,1.579744,0.425184,1.957306
smtp.test,4096,8,0.409899,0.210656,1.579744,0.425184,1.957306
smtp.test,4096,4,0.819869,0.210656,1.579744,0.425184,1.957306
smtp.test,4096,1,1.517166,0.210656,1.579744,0.425184,1.957306
smtp.test,256,32,3.000109,0.168672,0.662795,0.27456,0.716992
smtp.test,256,8,0.028844,0.168672,0.662795,0.27456,0.716992
smtp.test,256,4,0.047772,0.168672,0.662795,0.27456,0.716992
smtp.test,256,1,0.079968,0.168672,0.662795,0.27456,0.716992
soribada.test,386120,32,188.062106,79.505888,175.721963,118.537088,219.430486
soribada.test,386120,8,389.310555,79.505888,175.721963,118.537088,219.430486
soribada.test,386120,4,667.631684,79.505888,175.721963,118.537088,219.430486
soribada.test,386120,1,1355.185219,79.505888,175.721963,118.537088,219.430486
soribada.test,262144,32,87.565021,31.108864,99.319263,60.886048,130.606834
soribada.test,262144,8,168.594,31.108864,99.319263,60.886048,130.606834
soribada.test,262144,4,299.629793,31.108864,99.319263,60.886048,130.606834
soribada.test,262144,1,530.895163,31.108864,99.319263,60.886048,130.606834
soribada.test,131072,32,15.434539,6.163136,38.676652,24.209216,66.18019
soribada.test,131072,8,26.053231,6.163136,38.676652,24.209216,66.18019
soribada.test,131072,4,49.978951,6.163136,38.676652,24.209216,66.18019
soribada.test,131072,1,113.293496,6.163136,38.676652,24.209216,66.18019
soribada.test,65536,32,7.068861,2.89088,28.356112,12.00432,29.4501
soribada.test,65536,8,10.758794,2.89088,28.356112,12.00432,29.4501
soribada.test,65536,4,21.897875,2.89088,28.356112,12.00432,29.4501
soribada.test,65536,1,52.254246,2.89088,28.356112,12.00432,29.4501
soribada.test,16384,32,1.126612,0.64112,4.551985,3.99424,7.856321
soribada.test,16384,8,2.350304,0.64112,4.551985,3.99424,7.856321
soribada.test,16384,4,4.330518,0.64112,4.551985,3.99424,7.856321
soribada.test,16384,1,9.408061,0.64112,4.551985,3.99424,7.856321
soribada.test,4096,32,0.284395,0.512384,2.210412,1.49504,2.972032
soribada.test,4096,8,0.613906,0.512384,2.210412,1.49504,2.972032
soribada.test,4096,4,1.161183,0.512384,2.210412,1.49504,2.972032
soribada.test,4096,1,2.804762,0.512384,2.210412,1.49504,2.972032
soribada.test,256,32,4.43144,0.263552,0.684377,1.096128,1.555927
soribada.test,256,8,0.031219,0.263552,0.684377,1.096128,1.555927
soribada.test,256,4,0.054406,0.263552,0.684377,1.096128,1.555927
soribada.test,256,1,0.064743,0.263552,0.684377,1.096128,1.555927
soulseek.test,587430,32,532.086146,282.024224,432.537653,311.690848,463.723888
soulseek.test,587430,8,1304.876891,282.024224,432.537653,311.690848,463.723888
soulseek.test,587430,4,2206.093119,282.024224,432.537653,311.690848,463.723888
soulseek.test,587430,1,4719.713243,282.024224,432.537653,311.690848,463.723888
soulseek.test,524288,32,441.590115,221.970336,376.501463,322.111552,457.052334
soulseek.test,524288,8,904.262913,221.970336,376.501463,322.111552,457.052334
soulseek.test,524288,4,1630.748094,221.970336,376.501463,322.111552,457.052334
soulseek.test,524288,1,3758.875565,221.970336,376.501463,322.111552,457.052334
soulseek.test,262144,32,148.580519,57.003136,126.025928,112.338048,181.792993
soulseek.test,262144,8,275.716926,57.003136,126.025928,112.338048,181.792993
soulseek.test,262144,4,437.946695,57.003136,126.025928,112.338048,181.792993
soulseek.test,262144,1,1010.599631,57.003136,126.025928,112.338048,181.792993
soulseek.test,131072,32,25.685725,14.28352,70.119964,41.776,77.253267
soulseek.test,131072,8,59.313957,14.28352,70.119964,41.776,77.253267
soulseek.test,131072,4,101.689272,14.28352,70.119964,41.776,77.253267
soulseek.test,131072,1,222.03375,14.28352,70.119964,41.776,77.253267
soulseek.test,65536,32,13.228248,8.3952,25.522994,20.25168,39.795081
soulseek.test,65536,8,18.779454,8.3952,25.522994,20.25168,39.795081
soulseek.test,65536,4,30.947858,8.3952,25.522994,20.25168,39.795081
soulseek.test,65536,1,114.865417,8.3952,25.522994,20.25168,39.795081
soulseek.test,16384,32,2.914693,6.355584,10.142444,6.40448,10.143208
soulseek.test,16384,8,5.662115,6.355584,10.142444,6.40448,10.143208
soulseek.test,16384,4,9.169133,6.355584,10.142444,6.40448,10.143208
soulseek.test,16384,1,25.442468,6.355584,10.142444,6.40448,10.143208
soulseek.test,4096,32,4.859497,5.962016,7.3337,4.592224,6.032831
soulseek.test,4096,8,1.57241,5.962016,7.3337,4.592224,6.032831
soulseek.test,4096,4,3.343868,5.962016,7.3337,4.592224,6.032831
soulseek.test,4096,1,8.015841,5.962016,7.3337,4.592224,6.032831
soulseek.test,256,32,0.036318,5.9296,6.379666,4.222336,4.720512
soulseek.test,256,8,0.047283,5.9296,6.379666,4.222336,4.720512
soulseek.test,256,4,0.086604,5.9296,6.379666,4.222336,4.720512
soulseek.test,256,1,0.283417,5.9296,6.379666,4.222336,4.720512
ssh.test,10,32,0.013828,0.030784,0.263302,0.051456,0.311563
ssh.test,10,8,0.006007,0.030784,0.263302,0.051456,0.311563
ssh.test,10,4,0.004819,0.030784,0.263302,0.051456,0.311563
ssh.test,10,1,0.002794,0.030784,0.263302,0.051456,0.311563
ssl.test,1475250,32,1058.89304,611.373824,1159.699164,972.371904,1372.937957
ssl.test,1475250,8,2757.48258,611.373824,1159.699164,972.371904,1372.937957
ssl.test,1475250,4,4566.97711,611.373824,1159.699164,972.371904,1372.937957
ssl.test,1475250,1,10618.282201,611.373824,1159.699164,972.371904,1372.937957
ssl.test,1048576,32,636.715061,305.63776,598.016693,463.012896,724.346468
ssl.test,1048576,8,1357.675929,305.63776,598.016693,463.012896,724.346468
ssl.test,1048576,4,2173.412387,305.63776,598.016693,463.012896,724.346468
ssl.test,1048576,1,5486.206138,305.63776,598.016693,463.012896,724.346468
ssl.test,524288,32,238.299729,107.622848,236.618576,165.143392,300.556956
ssl.test,524288,8,443.475694,107.622848,236.618576,165.143392,300.556956
ssl.test,524288,4,771.15269,107.622848,236.618576,165.143392,300.556956
ssl.test,524288,1,1918.368238,107.622848,236.618576,165.143392,300.556956
ssl.test,262144,32,102.4615,40.086496,108.313373,61.944608,131.568551
ssl.test,262144,8,163.334662,40.086496,108.313373,61.944608,131.568551
ssl.test,262144,4,260.596397,40.086496,108.313373,61.944608,131.568551
ssl.test,262144,1,695.228908,40.086496,108.313373,61.944608,131.568551
ssl.test,131072,32,28.99586,17.979296,48.381188,23.048288,81.630019
ssl.test,131072,8,59.869127,17.979296,48.381188,23.048288,81.630019
ssl.test,131072,4,117.807418,17.979296,48.381188,23.048288,81.630019
ssl.test,131072,1,225.91777,17.979296,48.381188,23.048288,81.630019
ssl.test,65536,32,8.318743,12.057504,28.317559,15.3784,34.825724
ssl.test,65536,8,15.422386,12.057504,28.317559,15.3784,34.825724
ssl.test,65536,4,22.822296,12.057504,28.317559,15.3784,34.825724
ssl.test,65536,1,50.455758,12.057504,28.317559,15.3784,34.825724
ssl.test,16384,32,4.42683,11.251168,17.335413,12.584768,16.378301
ssl.test,16384,8,4.903358,11.251168,17.335413,12.584768,16.378301
ssl.test,16384,4,7.06949,11.251168,17.335413,12.584768,16.378301
ssl.test,16384,1,12.609312,11.251168,17.335413,12.584768,16.378301
ssl.test,4096,32,4.667154,10.802336,12.200041,11.83776,13.112307
ssl.test,4096,8,1.23745,10.802336,12.200041,11.83776,13.112307
ssl.test,4096,4,1.438175,10.802336,12.200041,11.83776,13.112307
ssl.test,4096,1,4.72631,10.802336,12.200041,11.83776,13.112307
ssl.test,256,32,5.72155,0.466144,0.876929,0.535456,0.847875
ssl.test,256,8,0.047283,0.466144,0.876929,0.535456,0.847875
ssl.test,256,4,0.07948,0.466144,0.876929,0.535456,0.847875
ssl.test,256,1,0.129417,0.466144,0.876929,0.535456,0.847875
stun.test,961140,32,875.152468,418.69808,654.946254,495.347872,738.680397
stun.test,961140,8,2196.762557,418.69808,654.946254,495.347872,738.680397
stun.test,961140,4,3788.990061,418.69808,654.946254,495.347872,738.680397
stun.test,961140,1,7094.098121,418.69808,654.946254,495.347872,738.680397
stun.test,524288,32,209.277474,84.876928,210.955344,206.565088,333.278716
stun.test,524288,8,424.030445,84.876928,210.955344,206.565088,333.278716
stun.test,524288,4,736.811312,84.876928,210.955344,206.565088,333.278716
stun.test,524288,1,1497.394762,84.876928,210.955344,206.565088,333.278716
stun.test,262144,32,39.317024,17.500128,75.126681,81.152608,153.062113
stun.test,262144,8,92.930868,17.500128,75.126681,81.152608,153.062113
stun.test,262144,4,167.186347,17.500128,75.126681,81.152608,153.062113
stun.test,262144,1,328.122655,17.500128,75.126681,81.152608,153.062113
stun.test,131072,32,15.942985,5.599008,63.525328,38.108416,77.084321
stun.test,131072,8,22.396822,5.599008,63.525328,38.108416,77.084321
stun.test,131072,4,46.29768,5.599008,63.525328,38.108416,77.084321
stun.test,131072,1,100.372692,5.599008,63.525328,38.108416,77.084321
stun.test,65536,32,5.890287,3.05728,23.339262,18.485056,44.769465
stun.test,65536,8,12.582144,3.05728,23.339262,18.485056,44.769465
stun.test,65536,4,16.895551,3.05728,23.339262,18.485056,44.769465
stun.test,65536,1,46.62279,3.05728,23.339262,18.485056,44.769465
stun.test,16384,32,1.101818,0.568192,4.355382,5.9952,9.56101
stun.test,16384,8,2.266913,0.568192,4.355382,5.9952,9.56101
stun.test,16384,4,4.247756,0.568192,4.355382,5.9952,9.56101
stun.test,16384,1,9.753566,0.568192,4.355382,5.9952,9.56101
stun.test,4096,32,4.283305,0.387616,1.763566,2.0064,3.246858
stun.test,4096,8,0.577729,0.387616,1.763566,2.0064,3.246858
stun.test,4096,4,1.058167,0.387616,1.763566,2.0064,3.246858
stun.test,4096,1,1.874474,0.387616,1.763566,2.0064,3.246858
stun.test,256,32,4.435909,0.257536,0.727608,1.573888,1.897103
stun.test,256,8,0.031987,0.257536,0.727608,1.573888,1.897103
stun.test,256,4,0.056362,0.257536,0.727608,1.573888,1.897103
stun.test,256,1,0.07473,0.257536,0.727608,1.573888,1.897103
subspace.test,641100,32,432.889103,218.002752,382.034828,289.063008,451.79281
subspace.test,641100,8,950.750721,218.002752,382.034828,289.063008,451.79281
subspace.test,641100,4,1681.156458,218.002752,382.034828,289.063008,451.79281
subspace.test,641100,1,3543.416377,218.002752,382.034828,289.063008,451.79281
subspace.test,524288,32,308.832522,131.087264,263.183534,173.416032,308.49639
subspace.test,524288,8,603.551768,131.087264,263.183534,173.416032,308.49639
subspace.test,524288,4,1068.622435,131.087264,263.183534,173.416032,308.49639
subspace.test,524288,1,2262.948411,131.087264,263.183534,173.416032,308.49639
subspace.test,262144,32,86.31458,26.885504,133.081171,59.923072,130.293805
subspace.test,262144,8,172.603738,26.885504,133.081171,59.923072,130.293805
subspace.test,262144,4,287.353,26.885504,133.081171,59.923072,130.293805
subspace.test,262144,1,479.668503,26.885504,133.081171,59.923072,130.293805
subspace.test,131072,32,15.609003,5.243264,38.378079,24.922496,60.484832
subspace.test,131072,8,23.657599,5.243264,38.378079,24.922496,60.484832
subspace.test,131072,4,47.828743,5.243264,38.378079,24.922496,60.484832
subspace.test,131072,1,131.500323,5.243264,38.378079,24.922496,60.484832
subspace.test,65536,32,5.684115,2.711296,18.64068,12.434272,27.800376
subspace.test,65536,8,10.014494,2.711296,18.64068,12.434272,27.800376
subspace.test,65536,4,16.879209,2.711296,18.64068,12.434272,27.800376
subspace.test,65536,1,49.479585,2.711296,18.64068,12.434272,27.800376
subspace.test,16384,32,1.090016,0.566944,4.499814,4.224736,7.848988
subspace.test,16384,8,2.265097,0.566944,4.499814,4.224736,7.848988
subspace.test,16384,4,4.217445,0.566944,4.499814,4.224736,7.848988
subspace.test,16384,1,9.092517,0.566944,4.499814,4.224736,7.848988
subspace.test,4096,32,4.595008,0.389344,1.575553,1.566336,2.854279
subspace.test,4096,8,0.5419,0.389344,1.575553,1.566336,2.854279
subspace.test,4096,4,1.142467,0.389344,1.575553,1.566336,2.854279
subspace.test,4096,1,2.071497,0.389344,1.575553,1.566336,2.854279
subspace.test,256,32,0.022559,0.361088,0.880072,1.295008,1.655242
subspace.test,256,8,0.034222,0.361088,0.880072,1.295008,1.655242
subspace.test,256,4,0.058039,0.361088,0.880072,1.295008,1.655242
subspace.test,256,1,0.075988,0.361088,0.880072,1.295008,1.655242
teamfortress2.test,768360,32,472.766886,209.097856,402.084627,279.354336,474.898865
teamfortress2.test,768360,8,1245.530961,209.097856,402.084627,279.354336,474.898865
teamfortress2.test,768360,4,1946.253106,209.097856,402.084627,279.354336,474.898865
teamfortress2.test,768360,1,3689.072703,209.097856,402.084627,279.354336,474.898865
teamfortress2.test,524288,32,213.068677,77.72864,211.225142,137.837184,273.065271
teamfortress2.test,524288,8,404.066133,77.72864,211.225142,137.837184,273.065271
teamfortress2.test,524288,4,639.019832,77.72864,211.225142,137.837184,273.065271
teamfortress2.test,524288,1,1395.985428,77.72864,211.225142,137.837184,273.065271
teamfortress2.test,262144,32,38.023351,17.789824,80.969545,54.38112,125.431724
teamfortress2.test,262144,8,93.789639,17.789824,80.969545,54.38112,125.431724
teamfortress2.test,262144,4,167.796483,17.789824,80.969545,54.38112,125.431724
teamfortress2.test,262144,1,333.869209,17.789824,80.969545,54.38112,125.431724
teamfortress2.test,131072,32,17.373337,5.30528,54.258765,25.139488,64.895038
teamfortress2.test,131072,8,22.867972,5.30528,54.258765,25.139488,64.895038
teamfortress2.test,131072,4,43.505349,5.30528,54.258765,25.139488,64.895038
teamfortress2.test,131072,1,125.697686,5.30528,54.258765,25.139488,64.895038
teamfortress2.test,65536,32,5.459016,2.701984,31.57685,12.578176,48.548096
teamfortress2.test,65536,8,10.384025,2.701984,31.57685,12.578176,48.548096
teamfortress2.test,65536,4,19.985197,2.701984,31.57685,12.578176,48.548096
teamfortress2.test,65536,1,40.779088,2.701984,31.57685,12.578176,48.548096
teamfortress2.test,16384,32,1.163977,0.587456,4.424175,4.220224,8.080163
teamfortress2.test,16384,8,2.333752,0.587456,4.424175,4.220224,8.080163
teamfortress2.test,16384,4,4.272829,0.587456,4.424175,4.220224,8.080163
teamfortress2.test,16384,1,10.921036,0.587456,4.424175,4.220224,8.080163
teamfortress2.test,4096,32,0.285512,0.401408,1.788081,1.532096,2.881657
teamfortress2.test,4096,8,0.613837,0.401408,1.788081,1.532096,2.881657
teamfortress2.test,4096,4,1.183184,0.401408,1.788081,1.532096,2.881657
teamfortress2.test,4096,1,2.040976,0.401408,1.788081,1.532096,2.881657
teamfortress2.test,256,32,4.45323,0.268544,0.556846,1.18432,1.641832
teamfortress2.test,256,8,0.034711,0.268544,0.556846,1.18432,1.641832
teamfortress2.test,256,4,0.061391,0.268544,0.556846,1.18432,1.641832
teamfortress2.test,256,1,0.081156,0.268544,0.556846,1.18432,1.641832
teamspeak.test,704350,32,449.642734,244.317568,422.797781,1195.688032,1405.589031
teamspeak.test,704350,8,981.741944,244.317568,422.797781,1195.688032,1405.589031
teamspeak.test,704350,4,1662.428184,244.317568,422.797781,1195.688032,1405.589031
teamspeak.test,704350,1,3225.908165,244.317568,422.797781,1195.688032,1405.589031
teamspeak.test,524288,32,249.390342,81.187264,230.043148,138.209664,342.813328
teamspeak.test,524288,8,444.391039,81.187264,230.043148,138.209664,342.813328
teamspeak.test,524288,4,768.405274,81.187264,230.043148,138.209664,342.813328
teamspeak.test,524288,1,1510.952107,81.187264,230.043148,138.209664,342.813328
teamspeak.test,262144,32,37.051369,15.269184,79.447002,50.465568,119.638516
teamspeak.test,262144,8,89.365812,15.269184,79.447002,50.465568,119.638516
teamspeak.test,262144,4,138.638943,15.269184,79.447002,50.465568,119.638516
teamspeak.test,262144,1,300.651857,15.269184,79.447002,50.465568,119.638516
teamspeak.test,131072,32,13.292082,4.751904,35.967292,23.62064,66.251289
teamspeak.test,131072,8,19.546523,4.751904,35.967292,23.62064,66.251289
teamspeak.test,131072,4,36.601104,4.751904,35.967292,23.62064,66.251289
teamspeak.test,131072,1,122.248566,4.751904,35.967292,23.62064,66.251289
teamspeak.test,65536,32,8.026318,2.57872,18.723302,11.8344,28.164808
teamspeak.test,65536,8,11.264376,2.57872,18.723302,11.8344,28.164808
teamspeak.test,65536,4,20.032968,2.57872,18.723302,11.8344,28.164808
teamspeak.test,65536,1,51.57853,2.57872,18.723302,11.8344,28.164808
teamspeak.test,16384,32,5.30327,0.57824,4.379268,4.020736,9.013524
teamspeak.test,16384,8,2.324183,0.57824,4.379268,4.020736,9.013524
teamspeak.test,16384,4,4.305864,0.57824,4.379268,4.020736,9.013524
teamspeak.test,16384,1,9.296245,0.57824,4.379268,4.020736,9.013524
teamspeak.test,4096,32,0.301715,0.396064,1.785357,1.467872,2.870133
teamspeak.test,4096,8,0.6035,0.396064,1.785357,1.467872,2.870133
teamspeak.test,4096,4,1.110339,0.396064,1.785357,1.467872,2.870133
teamspeak.test,4096,1,3.668351,0.396064,1.785357,1.467872,2.870133
teamspeak.test,256,32,4.389255,0.365056,0.817075,1.174944,1.572619
teamspeak.test,256,8,0.032057,0.365056,0.817075,1.174944,1.572619
teamspeak.test,256,4,0.060133,0.365056,0.817075,1.174944,1.572619
teamspeak.test,256,1,0.079061,0.365056,0.817075,1.174944,1.572619
telnet.test,2540,32,4.313966,1.059616,2.108932,1.072704,2.193439
telnet.test,2540,8,0.905564,1.059616,2.108932,1.072704,2.193439
telnet.test,2540,4,1.56389,1.059616,2.108932,1.072704,2.193439
telnet.test,2540,1,1.646512,1.059616,2.108932,1.072704,2.193439
telnet.test,256,32,4.440659,0.261024,0.69143,0.428544,0.81044
telnet.test,256,8,0.033803,0.261024,0.69143,0.428544,0.81044
telnet.test,256,4,0.054127,0.261024,0.69143,0.428544,0.81044
telnet.test,256,1,0.076267,0.261024,0.69143,0.428544,0.81044
tftp.test,150400,32,39.733492,17.905632,55.970299,28.21552,75.1993
tftp.test,150400,8,99.673927,17.905632,55.970299,28.21552,75.1993
tftp.test,150400,4,142.49888,17.905632,55.970299,28.21552,75.1993
tftp.test,150400,1,279.444808,17.905632,55.970299,28.21552,75.1993
tftp.test,131072,32,33.273718,11.523712,68.79179,22.022368,80.245134
tftp.test,131072,8,72.83959,11.523712,68.79179,22.022368,80.245134
tftp.test,131072,4,126.179172,11.523712,68.79179,22.022368,80.245134
tftp.test,131072,1,201.590464,11.523712,68.79179,22.022368,80.245134
tftp.test,65536,32,9.068073,2.51712,17.839459,9.086688,42.539708
tftp.test,65536,8,14.660206,2.51712,17.839459,9.086688,42.539708
tftp.test,65536,4,26.195707,2.51712,17.839459,9.086688,42.539708
tftp.test,65536,1,62.469953,2.51712,17.839459,9.086688,42.539708
tftp.test,16384,32,0.877697,0.917696,4.836729,2.7312,6.633398
tftp.test,16384,8,1.861623,0.917696,4.836729,2.7312,6.633398
tftp.test,16384,4,3.502268,0.917696,4.836729,2.7312,6.633398
tftp.test,16384,1,6.594009,0.917696,4.836729,2.7312,6.633398
tftp.test,4096,32,0.176001,0.197216,1.601674,0.891232,2.301204
tftp.test,4096,8,0.394394,0.197216,1.601674,0.891232,2.301204
tftp.test,4096,4,0.785227,0.197216,1.601674,0.891232,2.301204
tftp.test,4096,1,2.174723,0.197216,1.601674,0.891232,2.301204
tftp.test,256,32,4.106747,0.15456,0.47597,0.675168,1.071437
tftp.test,256,8,0.024375,0.15456,0.47597,0.675168,1.071437
tftp.test,256,4,0.037156,0.15456,0.47597,0.675168,1.071437
tftp.test,256,1,0.043721,0.15456,0.47597,0.675168,1.071437
tsp.test,1162510,32,972.129939,447.702368,714.45806,589.967424,874.108632
tsp.test,1162510,8,2306.822421,447.702368,714.45806,589.967424,874.108632
tsp.test,1162510,4,4196.478173,447.702368,714.45806,589.967424,874.108632
tsp.test,1162510,1,7695.978081,447.702368,714.45806,589.967424,874.108632
tsp.test,1048576,32,714.657128,334.036384,595.577836,623.47312,870.175621
tsp.test,1048576,8,1670.944655,334.036384,595.577836,623.47312,870.175621
tsp.test,1048576,4,2908.79903,334.036384,595.577836,623.47312,870.175621
tsp.test,1048576,1,5894.722902,334.036384,595.577836,623.47312,870.175621
tsp.test,524288,32,170.944307,68.820672,208.007408,215.61568,351.630681
tsp.test,524288,8,316.004051,68.820672,208.007408,215.61568,351.630681
tsp.test,524288,4,534.266416,68.820672,208.007408,215.61568,351.630681
tsp.test,524288,1,1253.005075,68.820672,208.007408,215.61568,351.630681
tsp.test,262144,32,39.477031,18.965728,88.868751,94.00704,200.679241
tsp.test,262144,8,92.211782,18.965728,88.868751,94.00704,200.679241
tsp.test,262144,4,146.911381,18.965728,88.868751,94.00704,200.679241
tsp.test,262144,1,362.769944,18.965728,88.868751,94.00704,200.679241
tsp.test,131072,32,17.739445,12.992352,52.226169,45.220992,80.508366
tsp.test,131072,8,30.51987,12.992352,52.226169,45.220992,80.508366
tsp.test,131072,4,60.01349,12.992352,52.226169,45.220992,80.508366
tsp.test,131072,1,129.022975,12.992352,52.226169,45.220992,80.508366
tsp.test,65536,32,7.175369,11.478816,31.529288,22.536992,48.612769
tsp.test,65536,8,12.436525,11.478816,31.529288,22.536992,48.612769
tsp.test,65536,4,21.241086,11.478816,31.529288,22.536992,48.612769
tsp.test,65536,1,62.263362,11.478816,31.529288,22.536992,48.612769
tsp.test,16384,32,1.128498,10.563648,14.298568,7.295936,10.780861
tsp.test,16384,8,2.59873,10.563648,14.298568,7.295936,10.780861
tsp.test,16384,4,4.662685,10.563648,14.298568,7.295936,10.780861
tsp.test,16384,1,16.12988,10.563648,14.298568,7.295936,10.780861
tsp.test,4096,32,0.320782,10.38128,11.720231,7.284064,8.692882
tsp.test,4096,8,0.684167,10.38128,11.720231,7.284064,8.692882
tsp.test,4096,4,1.259171,10.38128,11.720231,7.284064,8.692882
tsp.test,4096,1,2.427339,10.38128,11.720231,7.284064,8.692882
tsp.test,256,32,0.029753,10.339008,10.833594,6.938176,7.327202
tsp.test,256,8,0.037016,10.339008,10.833594,6.938176,7.327202
tsp.test,256,4,0.059854,10.339008,10.833594,6.938176,7.327202
tsp.test,256,1,0.089816,10.339008,10.833594,6.938176,7.327202
ventrilo.test,64260,32,5.020342,2.308672,22.198612,7.200224,35.697345
ventrilo.test,64260,8,9.977338,2.308672,22.198612,7.200224,35.697345
ventrilo.test,64260,4,17.484803,2.308672,22.198612,7.200224,35.697345
ventrilo.test,64260,1,49.414842,2.308672,22.198612,7.200224,35.697345
ventrilo.test,16384,32,1.524499,1.245664,5.143193,1.5552,5.459434
ventrilo.test,16384,8,2.485866,1.245664,5.143193,1.5552,5.459434
